user_id,name,email,signup_date,city,device,is_loyal
6147,Joshua Ferguson,murrayamber@example.com,2020-03-19 23:36:00.615383,Frankfurt,Web,False
6148,Kristen Olson,qfoster@example.net,2022-06-24 11:12:16.887378,Hamburg,Web,False
6149,Allen Sherman,jorge33@example.net,2020-07-13 10:17:24.557872,Düsseldorf,Web,False
6150,Shelly Green,john47@example.net,2022-10-30 02:39:46.099674,Berlin,Web,False
6151,Kelly Ramirez,perkinskimberly@example.net,2020-12-12 10:46:36.758777,Cologne,iOS,True
6152,Brian Kramer,john11@example.com,2022-10-16 12:25:29.164022,Cologne,Android,False
6153,Wendy Ayers,zfrost@example.com,2020-06-03 04:51:59.916567,Cologne,iOS,False
6154,Melissa Williams,miguelwhite@example.net,2022-06-21 22:41:04.210339,Munich,Web,False
6155,Vincent Lopez,zbarber@example.org,2022-08-12 08:48:24.969163,Cologne,iOS,True
6156,Alexandra Fowler,jackbaker@example.org,2021-02-27 19:56:41.747301,Cologne,Web,False
6157,Elizabeth Gibson,crystal52@example.org,2021-11-01 03:16:59.268722,Stuttgart,iOS,False
6158,Joseph Rush,swatkins@example.com,2023-02-25 01:58:41.966788,Berlin,Web,False
6159,Michele White,mcdonaldraymond@example.net,2020-08-21 12:34:12.034708,Frankfurt,Android,False
6160,Danny Garza,emily98@example.com,2021-11-24 14:21:15.538581,Cologne,iOS,False
6161,Steven Lawrence,juancarter@example.org,2021-04-11 15:36:29.780200,Düsseldorf,Web,True
6162,Eric Ward,ebush@example.com,2020-11-26 06:29:38.277973,Hamburg,Web,False
6163,Steven Cruz,marcschwartz@example.org,2020-10-01 21:39:19.854489,Cologne,iOS,False
6164,Sandra Andrews,curtisrodriguez@example.org,2023-05-06 18:54:11.562299,Munich,Web,True
6165,Erica Vargas,kchristian@example.com,2022-09-27 03:32:37.094980,Munich,iOS,True
6166,Raymond Taylor,jesse04@example.org,2023-01-30 17:35:13.882704,Munich,iOS,True
6167,George Black,rebekahmoran@example.org,2021-10-15 19:22:57.564513,Berlin,Android,True
6168,Shawn Perez,steven58@example.com,2021-08-12 18:49:23.514506,Frankfurt,Android,True
6169,David Allison,qromero@example.net,2020-04-20 04:27:37.844806,Stuttgart,Android,True
6170,Rachel Wells MD,kelleydarrell@example.org,2022-05-13 04:11:11.130598,Hamburg,Web,False
6171,Caitlin Garcia,ebrooks@example.org,2021-09-07 14:07:15.223549,Munich,iOS,False
6172,Courtney Jones,robinmendez@example.com,2023-01-25 07:11:42.008201,Stuttgart,Android,True
6173,Shelly Brown,wmullins@example.org,2020-04-10 20:19:15.939050,Munich,iOS,False
6174,Jacob Taylor,matthewedwards@example.net,2020-08-24 14:44:05.244929,Stuttgart,Web,True
6175,Brandon Vaughan,vargascharles@example.net,2022-04-08 13:36:21.730486,Hamburg,Android,True
6176,Michael Davis,gregorybeltran@example.net,2022-12-05 14:13:15.066456,Munich,iOS,False
6177,Rachel Donaldson,amandahernandez@example.com,2020-09-25 13:53:28.956892,Berlin,Web,False
6178,Carol Davis,rhayes@example.com,2021-05-18 01:42:29.906429,Frankfurt,Web,False
6179,Stephanie Moon,zachary94@example.com,2022-04-22 08:46:46.955569,Düsseldorf,iOS,False
6180,Robert Lara,joseph08@example.net,2020-09-12 23:43:36.398598,Frankfurt,Web,False
6181,Brian Moody,pattymontoya@example.net,2021-11-06 17:17:14.688011,Cologne,Android,True
6182,Erik Bauer,adam59@example.com,2020-02-16 19:20:29.757279,Hamburg,Android,True
6183,Katie Wilson,omartin@example.org,2020-10-22 07:00:53.887397,Cologne,Web,False
6184,John Fischer,williamsjillian@example.net,2021-03-26 10:07:06.984210,Düsseldorf,iOS,True
6185,Leah Edwards,abond@example.org,2020-09-09 08:04:18.385481,Munich,Android,True
6186,Kimberly Ball,alyssasalas@example.com,2020-04-27 00:09:14.733711,Hamburg,Web,False
6187,Ross Simon,miranda79@example.org,2022-05-18 14:44:07.067493,Berlin,iOS,False
6188,Crystal Smith,reyesrebecca@example.com,2022-09-17 13:16:24.091893,Hamburg,Web,False
6189,Jeffrey Griffin,sanderskatherine@example.net,2022-07-21 23:26:53.606497,Frankfurt,Android,False
6190,Penny Davis,ejohnson@example.org,2023-01-13 22:45:24.315875,Berlin,Web,True
6191,Nancy Green,avilasavannah@example.net,2020-03-09 03:58:04.731532,Düsseldorf,iOS,False
6192,Brandon Calderon,joymack@example.com,2021-11-09 22:14:14.871235,Düsseldorf,Web,False
6193,Amanda Boyd,martintimothy@example.com,2022-09-05 15:48:50.416381,Hamburg,Web,False
6194,Olivia Strickland,jeffreyclay@example.com,2021-04-18 04:59:19.040139,Berlin,Android,False
6195,Alice Jackson,susan29@example.com,2020-06-18 22:05:34.018910,Frankfurt,Web,True
6196,Alexandra Davis,hartmanjonathan@example.net,2020-10-28 23:42:34.200780,Hamburg,iOS,False
6197,Jerome Downs,christophercarter@example.com,2021-07-08 03:06:32.359838,Frankfurt,Web,False
6198,Stephen Williams,ann77@example.org,2021-10-26 20:37:04.768722,Munich,Android,True
6199,Nicholas Smith,barkersarah@example.org,2020-02-22 16:55:28.354779,Hamburg,Web,True
6200,Brian Porter,julianlester@example.net,2021-04-02 08:46:41.305029,Berlin,Web,True
6201,Rebecca Santos,bautistaseth@example.com,2020-01-16 23:29:24.025425,Munich,iOS,True
6202,Andrea Foley,chasejenkins@example.com,2022-08-17 16:04:27.969891,Munich,Android,False
6203,Manuel Miller,jeffreyhowell@example.net,2022-01-27 17:37:31.629722,Cologne,iOS,False
6204,Kenneth Hernandez,ecarrillo@example.com,2022-08-23 11:51:47.416461,Cologne,Android,False
6205,Craig Herring,nathaniel30@example.net,2022-04-26 23:33:57.573526,Hamburg,Android,True
6206,Melissa Hodges,charlesronald@example.net,2022-12-28 12:02:26.329223,Stuttgart,Web,False
6207,Lauren Johnson,scottvictoria@example.org,2020-05-23 23:59:56.473124,Düsseldorf,Web,True
6208,Samantha Mills,tiffanywatson@example.org,2022-07-06 10:10:33.679032,Stuttgart,Android,False
6209,Austin Smith,prichardson@example.com,2021-05-15 07:55:20.081147,Düsseldorf,Web,True
6210,Shawn Bradford,alvarezdaniel@example.net,2020-07-23 12:30:58.049034,Düsseldorf,Android,False
6211,Janet Miller,irios@example.net,2023-01-06 08:56:15.194532,Düsseldorf,iOS,False
6212,Chelsey Trevino DVM,olivia96@example.net,2021-09-13 14:40:09.201325,Cologne,Web,True
6213,Donald Brewer,laura31@example.com,2022-01-04 10:24:07.121471,Düsseldorf,Web,False
6214,Janet Wolf,kimberlybarton@example.net,2020-01-20 01:20:22.198994,Frankfurt,Web,False
6215,Cynthia Waller,thomasflowers@example.com,2021-02-27 10:59:28.375376,Munich,Web,False
6216,Rachel Jackson,johnsonandrew@example.net,2023-04-07 21:55:36.476985,Frankfurt,Web,True
6217,Kevin Jones,kimberlypalmer@example.org,2023-05-14 14:05:20.049097,Berlin,Web,True
6218,Mark Morgan,ewatson@example.com,2021-02-07 05:22:10.266927,Munich,iOS,False
6219,Christopher Alvarez,whitesean@example.org,2020-03-20 17:51:55.319258,Düsseldorf,Android,False
6220,Tim Wilson,kingchristopher@example.org,2021-06-18 23:35:21.368865,Hamburg,iOS,True
6221,Sheila Carpenter,craiglauren@example.com,2020-05-25 10:09:55.524048,Berlin,Web,False
6222,Lindsey Hood,parker20@example.net,2021-10-26 12:19:15.548347,Cologne,Android,False
6223,Robert Gonzalez,galvanjudith@example.org,2021-06-02 07:54:21.392899,Hamburg,Web,False
6224,Lisa Herrera,jeffrey85@example.com,2020-11-23 08:59:57.936755,Düsseldorf,iOS,False
6225,Jennifer Williams,daniel55@example.net,2021-02-02 08:13:19.536812,Cologne,Web,False
6226,Dawn Martin,ymathews@example.net,2021-04-04 06:21:52.118672,Berlin,iOS,False
6227,Mary Avila,bellmegan@example.net,2020-09-22 19:44:01.762677,Frankfurt,Web,True
6228,Cindy Gross,carlabauer@example.net,2021-09-08 15:27:58.426861,Frankfurt,Web,False
6229,Sean Rose,jameshays@example.com,2020-02-13 02:54:13.079485,Berlin,Web,True
6230,Norman Blanchard,jeffreyfoster@example.net,2022-10-06 13:59:37.651781,Düsseldorf,iOS,False
6231,Joshua Stewart,emilyclark@example.net,2023-02-21 20:26:35.528886,Cologne,Web,False
6232,Daniel Carney,traviskennedy@example.com,2020-06-04 03:12:01.922449,Hamburg,Android,False
6233,Pamela French,katherine99@example.com,2023-04-27 00:55:05.207597,Stuttgart,Web,True
6234,Matthew Garcia,katherine12@example.net,2022-05-17 21:04:41.364611,Frankfurt,Android,False
6235,Gary Johnson,kayla87@example.net,2022-06-07 03:32:08.633350,Düsseldorf,Web,False
6236,Karen Morris,wbowers@example.com,2020-05-12 18:52:25.739168,Berlin,iOS,False
6237,Stacey Strickland,leemichelle@example.com,2023-03-23 08:43:19.148292,Stuttgart,Android,False
6238,Corey Wilson,mcarpenter@example.com,2022-08-31 03:00:19.664004,Munich,Android,False
6239,Vickie Caldwell,crobinson@example.com,2023-02-19 08:23:35.836920,Berlin,iOS,False
6240,Jason Velazquez,barbarameza@example.com,2021-06-12 03:55:24.228058,Cologne,Android,False
6241,Shawn Simpson,richard90@example.org,2022-12-09 22:15:45.458813,Munich,iOS,True
6242,Sherry Clark,hoganmatthew@example.net,2020-09-16 06:06:21.476941,Stuttgart,iOS,False
6243,Morgan Baird,thomassmith@example.org,2020-07-07 05:18:07.766514,Frankfurt,Android,False
6244,Tonya Harris,smithjoshua@example.org,2020-06-04 12:55:54.659152,Berlin,Android,True
6245,Jonathan Garcia,oliverzachary@example.com,2022-03-30 06:58:05.886167,Cologne,Web,True
6246,Krystal Watson,angelawatson@example.com,2022-05-05 15:20:12.818879,Stuttgart,Web,False
6247,Juan Thompson,shane19@example.com,2022-12-13 15:14:20.079911,Düsseldorf,Android,False
6248,Elizabeth Stanley,matthewsuarez@example.com,2021-11-03 08:52:15.070767,Cologne,Web,False
6249,Rodney Ortiz,matthew32@example.com,2020-05-14 18:05:38.202753,Düsseldorf,Web,False
6250,Christian Spencer,michaelmalone@example.org,2021-01-19 23:42:33.266927,Munich,Android,False
6251,Dawn Morris,warrenvalerie@example.com,2021-02-01 04:27:25.020612,Berlin,Web,True
6252,Carla Carter,sheltonchristopher@example.com,2022-02-10 00:55:24.622316,Berlin,iOS,True
6253,Erica Harris,natalievillanueva@example.org,2021-03-06 00:27:42.663131,Hamburg,Android,True
6254,Tyler Hancock,wlarson@example.net,2023-03-18 05:15:33.059167,Frankfurt,Android,True
6255,Eric Hernandez,jamesrodriguez@example.net,2022-09-13 09:57:00.792596,Stuttgart,Android,True
6256,Christy Walters,krogers@example.com,2020-10-21 10:17:48.931535,Munich,Android,False
6257,Mark Carter,johngonzalez@example.net,2020-06-19 09:17:19.070411,Frankfurt,iOS,False
6258,Sean Walsh,joel24@example.net,2021-06-12 15:07:51.735215,Stuttgart,Web,False
6259,Mr. John Barajas Jr.,wendycollins@example.org,2023-05-18 00:41:15.834254,Munich,Web,False
6260,Brian Herman,donald76@example.net,2022-02-27 10:12:55.359741,Düsseldorf,iOS,False
6261,Devin Wright,kimberly03@example.org,2022-11-06 10:52:43.487403,Hamburg,Web,True
6262,Michelle Richardson,qreyes@example.org,2020-03-02 19:05:41.214788,Stuttgart,Web,False
6263,Melvin Dorsey,hayden53@example.org,2021-01-19 04:25:41.058634,Cologne,Web,True
6264,Joseph Brown,danielsjudith@example.com,2020-04-12 11:15:06.890012,Berlin,Android,False
6265,Heather Buckley,stacyruiz@example.com,2021-04-01 23:12:40.473760,Frankfurt,Android,False
6266,Sarah Morris,ugarner@example.com,2021-10-26 08:02:33.812918,Stuttgart,iOS,False
6267,Darlene Horn,angelakelly@example.net,2021-08-07 12:13:53.719402,Munich,Web,True
6268,Patrick Lawson,johnhall@example.net,2023-04-11 11:14:24.266976,Frankfurt,Android,False
6269,Anthony Bell,angela50@example.org,2020-02-26 12:55:39.607969,Cologne,iOS,False
6270,Tina Dean,devin93@example.org,2020-05-03 11:48:42.422305,Hamburg,Android,False
6271,Andrew Holloway,debbieali@example.net,2022-01-04 15:11:53.442786,Hamburg,Web,True
6272,Lisa Richard DDS,roblesjeffrey@example.org,2022-05-09 07:30:00.881627,Cologne,Android,False
6273,Joyce Johnson,christopherthompson@example.com,2022-05-08 22:18:31.025804,Hamburg,Web,False
6274,Kayla Mcdowell,zvasquez@example.com,2022-05-18 09:25:52.528164,Munich,Web,False
6275,Melody Reynolds,carriemartinez@example.com,2020-04-05 01:23:25.397234,Stuttgart,Web,False
6276,Erin Figueroa,evelyn67@example.com,2021-11-12 21:48:03.935300,Frankfurt,Android,False
6277,Glenn Burnett,sknox@example.org,2022-06-19 18:00:17.352710,Düsseldorf,iOS,False
6278,Taylor Flynn,sarahmoore@example.net,2022-08-21 18:19:43.769550,Hamburg,Android,False
6279,Kim Berger,hollyhenson@example.org,2020-01-29 10:44:26.722411,Frankfurt,Android,True
6280,Andrew Hayes,dannyholmes@example.org,2023-03-30 15:28:00.096470,Cologne,Android,False
6281,James Maldonado,ggill@example.com,2022-02-05 10:18:21.742923,Cologne,Android,True
6282,Eric Goodwin,hsmith@example.com,2023-01-15 18:33:00.904469,Munich,iOS,False
6283,Michael Hines,leahperez@example.net,2022-02-16 02:44:08.113180,Berlin,Android,False
6284,Adam Christian,stewartrobert@example.org,2022-05-12 03:08:36.714733,Stuttgart,Web,False
6285,Olivia Lee,alicia15@example.org,2020-08-04 00:26:25.560209,Hamburg,Android,False
6286,David Carrillo,olsenjustin@example.com,2022-12-27 17:47:33.737470,Frankfurt,Web,False
6287,Tiffany Mccarthy,michelle91@example.com,2022-07-30 04:45:55.502435,Frankfurt,Android,False
6288,Kristen Anderson,heidi32@example.org,2023-03-04 22:36:23.451654,Hamburg,Android,True
6289,Peter Mitchell,gstephens@example.net,2022-05-27 14:12:45.818152,Frankfurt,iOS,True
6290,Crystal Garza,anthonyanderson@example.org,2022-10-14 18:26:24.332478,Stuttgart,Android,False
6291,Shane Lopez,sfields@example.net,2022-01-02 03:40:02.518433,Stuttgart,Android,False
6292,Victor Nichols II,murraypatrick@example.net,2022-06-22 13:29:46.607115,Düsseldorf,iOS,False
6293,Ian Rodriguez,dluna@example.org,2022-11-05 20:16:34.892796,Berlin,iOS,True
6294,Sara Flores,tanyapeters@example.net,2020-08-01 10:46:18.579797,Munich,Web,False
6295,Stacy Mckay,julie22@example.net,2022-05-08 18:56:02.542185,Hamburg,Web,True
6296,Patrick Reynolds,snowandrea@example.com,2022-11-21 23:47:34.501047,Cologne,Web,False
6297,Jennifer Brown,smithrobert@example.com,2022-12-03 04:41:07.743134,Cologne,Web,False
6298,Pamela Eaton,williamsamber@example.com,2020-08-19 17:44:50.721316,Hamburg,Web,False
6299,Debbie Boyer,spencemark@example.com,2023-04-27 13:58:31.814953,Berlin,iOS,False
6300,Jacob Finley,pstephenson@example.com,2023-05-20 08:45:27.461965,Stuttgart,Web,False
6301,Mark Mendez,dmunoz@example.org,2021-07-24 11:35:19.064702,Munich,iOS,False
6302,Elaine Adams,nlee@example.net,2020-05-06 23:24:06.336879,Munich,Android,False
6303,Nicholas Barnes,jacobsnow@example.com,2020-10-30 04:05:20.045586,Düsseldorf,Android,True
6304,Joshua Schmidt,longdanielle@example.net,2021-02-07 15:13:12.798945,Düsseldorf,Web,False
6305,Marvin Wells,amandaross@example.org,2022-10-11 18:42:57.186517,Hamburg,Android,True
6306,Nathan Ward,craig72@example.net,2020-04-22 23:48:12.385097,Hamburg,Web,False
6307,John Anderson,ravenhamilton@example.com,2021-10-31 06:18:20.181727,Düsseldorf,Web,True
6308,Sarah Jenkins,bsmith@example.net,2022-11-30 16:37:03.375039,Stuttgart,iOS,False
6309,Misty Gardner,wmcgee@example.net,2020-11-30 11:33:20.693589,Frankfurt,Web,False
6310,Mr. William Williams MD,silvajorge@example.org,2021-06-27 23:02:47.445567,Hamburg,iOS,False
6311,Andrea Scott,pricematthew@example.com,2022-11-04 21:22:52.116241,Munich,Web,False
6312,Deborah Gay,dianawang@example.org,2020-08-18 22:15:08.203483,Stuttgart,Web,True
6313,Donald Henson,xnguyen@example.org,2023-02-12 02:53:36.508235,Hamburg,Android,False
6314,Jody Franklin,michael23@example.com,2021-11-15 22:08:10.756903,Stuttgart,iOS,False
6315,Jacqueline Harris,ahill@example.net,2021-03-09 04:34:27.052528,Munich,iOS,False
6316,Bryan Martinez,torrespenny@example.org,2023-02-27 09:00:35.925431,Munich,Web,False
6317,David Dunlap,rbond@example.com,2022-03-04 21:20:10.663545,Düsseldorf,iOS,False
6318,James Young Jr.,pattonjamie@example.com,2020-10-04 17:10:56.577925,Cologne,iOS,True
6319,Jamie Richardson,ernestdennis@example.com,2022-09-05 17:22:35.336284,Berlin,Android,False
6320,Robert Oliver,katie78@example.net,2022-04-19 06:43:14.009146,Stuttgart,iOS,True
6321,Brian Baldwin,carolyncox@example.com,2020-01-30 08:34:39.642553,Frankfurt,Android,False
6322,Anthony Bolton,chapmanluis@example.org,2021-11-21 17:14:11.960543,Düsseldorf,iOS,False
6323,Christopher Eaton,taylormicheal@example.net,2021-07-19 02:01:57.901098,Cologne,Web,True
6324,Candice Christensen,arthurallen@example.com,2020-06-28 12:29:45.265406,Stuttgart,iOS,False
6325,Kevin Weeks,lesliemitchell@example.org,2020-05-15 01:45:25.107815,Berlin,Web,False
6326,Amanda Scott,hrobinson@example.net,2020-04-26 20:19:02.992689,Cologne,Web,False
6327,Kaitlyn Pratt,stephaniebennett@example.com,2021-04-01 10:01:28.245593,Hamburg,iOS,False
6328,Tiffany Bowen,laura30@example.com,2022-08-07 20:46:55.436755,Cologne,Web,True
6329,Andrew Ray,hlopez@example.com,2020-05-29 11:18:12.042058,Hamburg,iOS,False
6330,Jennifer Mueller,zshaffer@example.com,2021-08-19 22:45:45.755595,Berlin,Web,False
6331,Timothy Armstrong,mitchell51@example.org,2020-09-12 19:22:59.885251,Cologne,Android,False
6332,Robert Douglas,eric63@example.net,2021-04-29 04:43:29.250339,Cologne,Android,False
6333,Raymond Esparza,clinton26@example.org,2022-03-03 19:54:27.193399,Frankfurt,iOS,False
6334,Kevin Glover,maria98@example.com,2022-10-14 13:33:51.227681,Berlin,Web,False
6335,Brian Pham,cookjoseph@example.net,2023-03-09 09:36:49.576990,Cologne,Android,False
6336,Crystal Mayer,qcooper@example.net,2020-07-10 06:18:58.933326,Hamburg,Android,False
6337,Todd Baldwin,joseph87@example.org,2020-08-03 02:37:26.988506,Frankfurt,Web,False
6338,Tara Lewis,mitchelljeffrey@example.com,2023-04-16 07:42:24.187731,Düsseldorf,Android,True
6339,Jessica Graham,ryanalexander@example.net,2020-12-08 20:03:00.886019,Stuttgart,Web,False
6340,Joshua Sexton,kelleytracy@example.com,2020-01-23 22:00:10.879070,Cologne,Web,False
6341,Michelle Montgomery,estesdavid@example.net,2022-07-30 06:23:16.706150,Frankfurt,iOS,False
6342,Thomas Gray,trancraig@example.org,2020-10-19 05:46:00.699465,Berlin,iOS,False
6343,James Johnson,jackrojas@example.com,2020-03-08 01:04:30.407358,Düsseldorf,Android,False
6344,Mark Lam,nancy13@example.org,2020-03-05 15:55:08.594381,Hamburg,Android,True
6345,Robert Stone,melissafrazier@example.com,2020-05-19 15:26:43.939254,Düsseldorf,Android,False
6346,Jonathan Johnson,ddyer@example.com,2023-04-15 23:08:04.141601,Cologne,iOS,False
6347,David Duncan DVM,davidcarson@example.com,2021-08-25 06:37:17.832911,Berlin,Android,True
6348,John Sims,zmoore@example.org,2022-09-07 17:12:15.356334,Cologne,Web,True
6349,Theresa Frye,yolanda62@example.org,2020-09-08 12:15:12.162083,Berlin,Android,False
6350,Gary Scott,williamwilkerson@example.net,2021-01-17 14:08:21.914718,Hamburg,Android,False
6351,Lindsey Bell,amartin@example.org,2022-07-17 16:46:02.204275,Cologne,Android,False
6352,Melissa Fletcher,whitejennifer@example.org,2021-01-15 01:49:04.046903,Cologne,Android,True
6353,Charles Miles,phillip46@example.org,2020-06-20 02:27:10.120490,Munich,iOS,False
6354,Kristina Mitchell,hjacobs@example.net,2020-01-22 21:44:39.252769,Munich,Web,False
6355,Amanda Rodriguez,raymond78@example.org,2021-05-10 11:47:45.092829,Munich,Android,False
6356,Edwin Holland,shaunroberts@example.com,2020-06-07 02:29:22.931536,Hamburg,iOS,False
6357,Holly Garza,gallagherdonna@example.org,2022-06-10 03:49:58.098491,Stuttgart,iOS,True
6358,Christopher Horton,bmay@example.net,2022-05-16 17:01:54.840895,Cologne,Web,False
6359,Matthew Howell,nicholaschung@example.net,2021-06-14 21:29:17.556649,Hamburg,iOS,False
6360,Henry Lawson,jreynolds@example.org,2021-11-25 05:47:21.760090,Frankfurt,iOS,False
6361,Jacqueline Beasley,stevenvillanueva@example.org,2022-05-27 18:22:37.998670,Cologne,Web,False
6362,Kenneth Allen,ernest50@example.com,2021-03-27 13:25:27.135586,Frankfurt,Web,True
6363,Logan Odonnell,david66@example.net,2021-10-24 04:20:18.358301,Hamburg,iOS,False
6364,Jessica Daniels,mary16@example.org,2020-02-14 03:06:08.593229,Berlin,Android,False
6365,Joseph Bennett,jeffrey02@example.net,2021-12-11 14:16:04.674828,Cologne,iOS,False
6366,Paul Williams,melissakirby@example.com,2022-02-06 18:10:14.944495,Berlin,Android,True
6367,Robert Carpenter,snydercynthia@example.com,2021-06-20 22:55:28.146807,Cologne,iOS,False
6368,Ryan Forbes,misty00@example.net,2020-09-02 08:28:09.114213,Stuttgart,Web,False
6369,Felicia Frye,znewman@example.net,2021-12-13 09:15:13.743249,Berlin,Web,False
6370,Ryan Nash,brian99@example.org,2023-04-22 14:07:27.775169,Hamburg,iOS,False
6371,Stacey Joyce,wcarpenter@example.org,2021-07-19 06:47:48.743191,Hamburg,Android,False
6372,David Carlson,eugenecalhoun@example.net,2023-04-09 17:15:44.725580,Cologne,iOS,False
6373,Pamela Jones,brobertson@example.org,2021-11-22 06:12:38.372195,Hamburg,Android,False
6374,Jessica Carr DVM,justinjackson@example.net,2020-08-16 18:50:36.150954,Stuttgart,Android,False
6375,Jordan Boyd,victorjones@example.net,2022-07-21 19:11:01.461462,Stuttgart,Web,False
6376,Bethany Mayer,mark16@example.com,2022-10-08 09:48:32.260958,Stuttgart,Web,True
6377,Ebony Carpenter,donaldfox@example.com,2022-10-15 17:08:41.173711,Frankfurt,Android,True
6378,Theresa Davis,jeffrey24@example.com,2023-05-04 14:27:08.583122,Stuttgart,Web,False
6379,Kristin Aguirre,mgreen@example.net,2022-10-29 16:08:57.219745,Düsseldorf,Web,True
6380,Jacqueline Henderson,kevin18@example.net,2020-04-01 08:48:39.323033,Hamburg,Android,False
6381,Patricia Dean,millersandra@example.com,2022-09-20 17:52:06.534177,Cologne,Android,True
6382,Margaret Potts,craneedward@example.com,2020-07-07 03:51:22.713825,Hamburg,Web,False
6383,Joseph Johnson,natasha53@example.com,2021-04-13 11:22:37.713101,Stuttgart,Web,True
6384,Vanessa Pittman,julienelson@example.com,2022-03-22 08:31:17.646801,Stuttgart,iOS,False
6385,Jennifer Cunningham,barkerchristopher@example.org,2020-07-03 13:46:45.554040,Munich,Web,True
6386,Samuel Lara,mayoalexandria@example.net,2020-07-18 18:50:20.622009,Düsseldorf,Web,False
6387,Mike Ali,heatherross@example.com,2022-07-22 08:14:13.663085,Stuttgart,Android,True
6388,Bryan Vasquez,lori02@example.org,2022-07-23 02:54:27.524603,Hamburg,iOS,False
6389,Amy Preston,johnsonbrandi@example.net,2021-02-10 04:35:23.726839,Stuttgart,Android,True
6390,Joseph Rivas,thomasfarley@example.com,2021-03-08 22:11:25.746530,Hamburg,Android,True
6391,Ashley Smith,jonathanrusso@example.org,2022-05-11 17:15:17.282298,Hamburg,Android,True
6392,Michael Davis,jonathanwall@example.com,2022-09-16 01:54:32.076699,Frankfurt,Web,False
6393,Cheryl Hart,davidward@example.com,2021-11-07 23:37:14.817463,Düsseldorf,Android,False
6394,Kelsey Davis,joann20@example.org,2021-03-23 07:34:49.788765,Frankfurt,Android,True
6395,John Howard,jgriffin@example.net,2022-08-28 01:47:37.499547,Munich,Web,False
6396,Christopher Wiggins,ladams@example.net,2022-02-01 19:20:12.991142,Munich,Web,False
6397,Jill Banks,cynthiawheeler@example.com,2021-10-27 04:53:39.697622,Stuttgart,Web,False
6398,Stephen Andrade,ayalaolivia@example.com,2022-04-12 06:05:26.946283,Frankfurt,Web,False
6399,Michael Williamson,amythomas@example.org,2021-03-19 08:29:54.693882,Cologne,iOS,False
6400,Alison Anderson,carolyn33@example.net,2021-09-25 16:31:03.260118,Berlin,iOS,True
6401,David Roach,marksamber@example.net,2022-10-19 19:09:49.644354,Hamburg,Web,True
6402,Chad Levy,thomas26@example.net,2023-03-21 06:50:00.192414,Stuttgart,Android,True
6403,Teresa Evans,richard55@example.org,2022-07-02 23:12:02.729128,Hamburg,Android,False
6404,Jacob Moore,kimberlysimmons@example.com,2021-06-16 09:58:07.376785,Berlin,Android,True
6405,Terry Allen,gibsonkimberly@example.com,2022-03-13 17:55:54.089399,Stuttgart,iOS,False
6406,Tammy Chung,hectorrodriguez@example.net,2023-03-20 11:55:02.804929,Frankfurt,Web,False
6407,Taylor Davies,banksjoseph@example.org,2022-02-03 19:54:53.380850,Düsseldorf,iOS,False
6408,Nancy Parker,zjames@example.org,2023-04-23 21:12:05.831720,Frankfurt,Web,False
6409,Patricia Anderson,tyler28@example.net,2020-07-03 08:19:29.286187,Munich,Web,False
6410,Christopher Farmer,mjordan@example.net,2022-09-13 07:38:12.932548,Hamburg,Android,False
6411,Thomas Smith,castillosean@example.net,2023-04-25 08:59:13.615309,Cologne,Web,True
6412,Edward Cuevas,whitney81@example.com,2021-10-24 16:22:08.221395,Hamburg,Web,False
6413,Jonathan Ballard,stevensandrea@example.net,2021-12-05 00:21:48.581477,Hamburg,Web,True
6414,Gregory Davis,hawkinssamantha@example.net,2021-03-24 12:05:33.019151,Düsseldorf,Android,True
6415,Jonathan Clarke,zmorales@example.org,2020-04-09 05:38:36.141886,Hamburg,iOS,True
6416,Melinda Mooney,tylergomez@example.net,2020-02-09 17:00:00.666689,Stuttgart,iOS,True
6417,Charles Castro,barryhernandez@example.com,2021-12-14 15:56:09.910414,Frankfurt,iOS,True
6418,Heather Mckenzie,allenshane@example.com,2021-08-08 22:38:49.744495,Cologne,Android,True
6419,Karen Harris,stewartjoshua@example.org,2020-03-28 22:54:02.223640,Hamburg,Web,True
6420,James Schneider,mitchell25@example.org,2020-10-31 08:36:22.468350,Düsseldorf,iOS,False
6421,Mitchell Mckee,rojascatherine@example.com,2022-01-12 11:21:16.361312,Cologne,Android,False
6422,John Walls,ssalazar@example.net,2022-12-31 18:43:31.526606,Cologne,iOS,False
6423,Christian Nelson,jpatton@example.com,2022-05-28 02:55:28.263746,Stuttgart,Android,False
6424,Blake Weber,fboyle@example.org,2021-03-13 22:25:41.743915,Hamburg,iOS,True
6425,Kathryn Chase,austinlori@example.org,2022-08-28 13:42:12.558666,Hamburg,Web,True
6426,Donna Anderson,joel23@example.org,2023-02-22 07:37:08.807349,Berlin,Android,False
6427,James Hughes,ariassamantha@example.org,2022-06-29 02:41:32.304247,Düsseldorf,iOS,False
6428,David Ponce,brandiwallace@example.org,2022-03-11 18:23:56.695676,Stuttgart,Web,False
6429,William Gomez,amanda32@example.org,2022-11-30 10:44:08.639820,Hamburg,Web,False
6430,Jacob Herring,emcdonald@example.org,2021-08-06 04:03:01.431828,Cologne,Android,False
6431,Steven Kline,potteramber@example.com,2021-05-08 17:33:29.441052,Munich,iOS,False
6432,Ronald Chavez,sheltonsandra@example.net,2022-11-25 21:13:24.629683,Berlin,iOS,False
6433,Richard Mann,wprice@example.org,2022-08-26 01:29:44.508708,Cologne,iOS,False
